# timestamp tx ty tz qx qy qz qw
1766983172.999966 -163.256699 53.174355 70.482216 0.657354 0.371733 -0.545217 0.363921
1766983173.099820 -161.540848 52.317982 70.594887 0.666817 0.368888 -0.538554 0.359496
1766983173.199900 -159.834625 51.480404 70.695587 0.666388 0.362509 -0.542647 0.360621
1766983173.299988 -158.118423 50.626923 70.782806 0.666270 0.357476 -0.544956 0.362377
1766983173.399823 -156.456268 49.756672 70.856483 0.667064 0.352793 -0.545895 0.364089
1766983173.499918 -154.825409 48.888115 70.926308 0.668091 0.349495 -0.546375 0.364666
1766983173.599880 -153.217484 48.046738 70.992271 0.667457 0.345361 -0.549250 0.365447
1766983173.699982 -151.624954 47.192135 71.048103 0.665809 0.342102 -0.552649 0.366394
1766983173.799830 -150.022766 46.321533 71.103043 0.662651 0.337388 -0.557972 0.368416
1766983173.899936 -148.402298 45.448376 71.164688 0.659696 0.333665 -0.562054 0.370896
1766983173.999886 -146.787796 44.568943 71.244385 0.659872 0.332767 -0.562745 0.370342
1766983174.099979 -145.156052 43.665653 71.328217 0.653216 0.330628 -0.570033 0.372903
1766983174.199810 -143.541840 42.752968 71.414085 0.646399 0.327406 -0.577957 0.375419
1766983174.299913 -141.933502 41.853638 71.507950 0.645736 0.327505 -0.579071 0.374756
1766983174.399879 -140.320129 40.955776 71.604568 0.644669 0.328320 -0.579283 0.375553
1766983174.499984 -138.747025 40.072800 71.700043 0.644836 0.330502 -0.577976 0.375365
1766983174.599826 -137.156876 39.202187 71.802444 0.648793 0.334944 -0.572215 0.373430
1766983174.699910 -135.561951 38.311253 71.896622 0.650100 0.338888 -0.567889 0.374203
1766983174.799876 -133.971191 37.443459 71.985954 0.648163 0.341716 -0.567035 0.376279
1766983174.899964 -132.369415 36.554558 72.062088 0.645382 0.344033 -0.567723 0.377907
1766983174.999809 -130.787186 35.664089 72.128166 0.641558 0.347061 -0.568785 0.380046
1766983175.099905 -129.183304 34.762470 72.188988 0.639372 0.350167 -0.570364 0.378512
1766983175.199992 -127.558838 33.854309 72.243851 0.634204 0.352400 -0.574839 0.378364
1766983175.299831 -125.957306 32.954742 72.294098 0.631894 0.355166 -0.575982 0.377905
1766983175.399919 -124.344452 32.097191 72.341209 0.630640 0.354950 -0.577826 0.377387
1766983175.499879 -122.698769 31.192059 72.367867 0.628280 0.354332 -0.579710 0.379012
1766983175.599975 -121.083595 30.280800 72.376488 0.629501 0.354514 -0.577388 0.380357
1766983175.699822 -119.467491 29.364122 72.378281 0.633718 0.356665 -0.571305 0.380528
1766983175.799909 -117.852348 28.462267 72.384712 0.637694 0.360347 -0.565524 0.379051
1766983175.899876 -116.210960 27.551414 72.397285 0.640754 0.364771 -0.560406 0.377254
1766983175.999958 -114.559364 26.650875 72.405563 0.643118 0.368789 -0.555983 0.375868
1766983176.099789 -112.893242 25.732203 72.420273 0.646755 0.373190 -0.550432 0.373447
1766983176.199877 -111.241005 24.804049 72.437248 0.648157 0.376984 -0.546693 0.372696
1766983176.299946 -109.599693 23.871498 72.453362 0.647051 0.378599 -0.546328 0.373514
1766983176.399787 -107.949348 22.933460 72.470551 0.646516 0.378664 -0.546096 0.374713
1766983176.499875 -106.311470 21.990438 72.479416 0.644465 0.377207 -0.547753 0.377288
1766983176.599974 -104.646080 21.028532 72.481850 0.640970 0.375835 -0.551508 0.379137
1766983176.699816 -102.963097 20.062838 72.491890 0.638801 0.376647 -0.553805 0.378644
1766983176.799917 -101.297707 19.140131 72.512901 0.639435 0.377943 -0.553290 0.377031
1766983176.899997 -99.607292 18.183990 72.529007 0.639126 0.377455 -0.554136 0.376801
1766983176.999834 -97.940063 17.223297 72.546432 0.638399 0.375221 -0.556164 0.377278
1766983177.099926 -96.256790 16.227139 72.556839 0.640048 0.374704 -0.555070 0.376606
1766983177.199887 -94.592476 15.252053 72.580688 0.639956 0.372447 -0.556712 0.376577
1766983177.299976 -92.898659 14.290137 72.613747 0.640913 0.371248 -0.556283 0.376768
1766983177.399819 -91.194557 13.286011 72.626846 0.643488 0.371523 -0.554702 0.374432
1766983177.499918 -89.583824 12.311212 72.676567 0.645376 0.370290 -0.553947 0.373520
1766983177.599998 -87.883904 11.335352 72.721962 0.644046 0.368871 -0.557115 0.372506
1766983177.699835 -86.395432 10.407844 72.827072 0.644256 0.367302 -0.556866 0.374063
1766983177.799934 -84.903183 9.510000 72.954491 0.644796 0.365071 -0.557238 0.374764
1766983177.899892 -83.376259 8.648107 73.052223 0.645039 0.363894 -0.556976 0.375877
1766983177.999985 -81.816185 7.743499 73.109352 0.644275 0.361715 -0.558153 0.377540
1766983178.099830 -80.158852 6.769674 73.141281 0.644274 0.359796 -0.559257 0.377742
1766983178.199918 -78.455719 5.807009 73.182716 0.644101 0.359114 -0.559030 0.379021
1766983178.299993 -76.671394 4.826131 73.234245 0.641721 0.356094 -0.562469 0.380815
1766983178.399830 -74.881134 3.795111 73.285347 0.643054 0.357942 -0.559857 0.380684
1766983178.499909 -73.113029 2.713191 73.347107 0.648394 0.361720 -0.554960 0.375184
1766983178.599996 -71.390533 1.635656 73.394493 0.645073 0.361035 -0.558135 0.376857
1766983178.699840 -69.628204 0.618668 73.433792 0.640416 0.358931 -0.563927 0.378183
1766983178.799923 -67.889450 -0.416353 73.474533 0.642284 0.358491 -0.564658 0.374322
1766983178.899899 -66.181610 -1.436695 73.515663 0.640870 0.357547 -0.567470 0.373395
1766983178.999985 -64.449425 -2.449749 73.575798 0.640184 0.357160 -0.569652 0.371616
1766983179.099842 -62.687969 -3.421909 73.639671 0.640741 0.355304 -0.571667 0.369333
1766983179.199931 -60.923882 -4.442439 73.707230 0.643173 0.352654 -0.572852 0.365792
1766983179.299887 -59.181805 -5.466114 73.762047 0.646284 0.349025 -0.573454 0.362833
1766983179.399967 -57.437080 -6.526157 73.813301 0.646190 0.345928 -0.575576 0.362607
1766983179.499798 -55.691002 -7.606935 73.870148 0.647696 0.342164 -0.577459 0.360491
1766983179.599896 -53.920578 -8.715930 73.941879 0.651135 0.341677 -0.575101 0.358523
1766983179.699995 -52.207268 -9.788710 74.005936 0.651761 0.338883 -0.576591 0.357643
1766983179.799836 -50.415535 -10.827420 74.070053 0.651160 0.338040 -0.578083 0.357127
1766983179.899917 -48.592358 -11.905242 74.143623 0.652449 0.338155 -0.578124 0.354590
1766983179.999890 -46.765793 -13.027916 74.217758 0.653052 0.335956 -0.580435 0.351784
1766983180.099973 -44.972603 -14.094389 74.288383 0.652632 0.336865 -0.580131 0.352195
1766983180.199801 -43.198341 -15.228350 74.353691 0.652223 0.337679 -0.579887 0.352575
1766983180.299892 -41.396553 -16.388214 74.411507 0.651558 0.338534 -0.580154 0.352547
1766983180.399983 -39.574547 -17.480560 74.479057 0.649165 0.338932 -0.582107 0.353358
1766983180.499840 -37.655270 -18.605467 74.554619 0.645571 0.337237 -0.586354 0.354538
1766983180.599935 -35.732121 -19.703966 74.640137 0.640238 0.335410 -0.591090 0.358060
1766983180.699778 -33.788574 -20.779959 74.699089 0.639431 0.334622 -0.590995 0.360391
1766983180.799989 -31.804382 -21.850937 74.765007 0.639286 0.335469 -0.589264 0.362686
1766983180.899838 -29.981106 -22.849802 74.811508 0.638608 0.334805 -0.590452 0.362562
1766983180.999928 -28.173227 -23.844000 74.854439 0.637331 0.337304 -0.589639 0.363815
1766983181.099776 -26.468756 -24.839163 74.887810 0.636047 0.338640 -0.590239 0.363848
1766983181.199877 -24.867247 -25.859087 74.907059 0.634081 0.339025 -0.591504 0.364864
1766983181.299969 -23.212437 -26.913244 74.913162 0.632041 0.338700 -0.593003 0.366270
1766983181.399804 -21.527426 -27.950289 74.912933 0.630622 0.338415 -0.593936 0.367466
1766983181.499883 -19.884056 -28.985874 74.916855 0.631566 0.339783 -0.591931 0.367817
1766983181.599978 -18.260418 -30.063128 74.917946 0.632544 0.340580 -0.590270 0.368068
1766983181.699816 -16.606800 -31.125189 74.918900 0.632941 0.341588 -0.589242 0.368099
1766983181.799898 -14.929235 -32.167278 74.918373 0.633505 0.342931 -0.588084 0.367731
1766983181.899980 -13.228552 -33.173523 74.902107 0.634129 0.343262 -0.587494 0.367290
1766983181.999827 -11.517890 -34.163952 74.890900 0.634622 0.344771 -0.586593 0.366464
1766983182.099909 -9.780605 -35.176399 74.898285 0.634453 0.344829 -0.587008 0.366039
1766983182.199984 -8.054989 -36.191078 74.905792 0.635039 0.345271 -0.586081 0.366091
1766983182.299836 -6.349875 -37.204548 74.904053 0.635741 0.344166 -0.585976 0.366083
1766983182.399915 -4.693884 -38.195229 74.907112 0.635164 0.343278 -0.586653 0.366830
1766983182.499986 -3.032366 -39.199089 74.914482 0.635830 0.342869 -0.586775 0.365864
1766983182.599826 -1.353200 -40.213612 74.920769 0.636005 0.341571 -0.587845 0.365054
1766983182.699909 0.331373 -41.257229 74.925392 0.636830 0.340714 -0.587909 0.364314
1766983182.799996 2.039788 -42.277275 74.931679 0.636389 0.338487 -0.589834 0.364050
1766983182.899819 3.734241 -43.282314 74.943130 0.635368 0.337263 -0.591657 0.364011
1766983182.999915 5.457142 -44.280113 74.964294 0.636157 0.336946 -0.591632 0.362964
1766983183.099877 7.146823 -45.257740 74.970078 0.636576 0.336833 -0.591548 0.362471
1766983183.199963 8.854465 -46.247116 74.980850 0.636014 0.336946 -0.591608 0.363253
1766983183.299786 10.557216 -47.239780 74.995384 0.636085 0.336761 -0.591292 0.363815
1766983183.399993 12.250654 -48.234955 75.009239 0.637206 0.338131 -0.589636 0.363272
1766983183.499837 13.922973 -49.177654 75.013123 0.638883 0.339213 -0.587625 0.362573
1766983183.599905 15.616957 -50.145905 75.025208 0.640577 0.341406 -0.584894 0.361944
1766983183.699998 17.286934 -51.133923 75.044930 0.641904 0.343266 -0.582801 0.361208
1766983183.799847 18.972849 -52.127701 75.075653 0.640893 0.343833 -0.583758 0.360917
1766983183.899942 20.662287 -53.086155 75.094376 0.636985 0.343637 -0.587135 0.362542
1766983183.999893 22.353333 -54.060455 75.107491 0.637800 0.344689 -0.584600 0.364203
1766983184.099978 24.052397 -55.083210 75.129547 0.638486 0.345773 -0.581983 0.366157
1766983184.199804 25.743301 -56.059738 75.157776 0.638257 0.346930 -0.580182 0.368315
1766983184.299895 27.465780 -57.092224 75.179329 0.637537 0.348396 -0.579398 0.369412
1766983184.399974 29.192286 -58.076328 75.201683 0.634186 0.349221 -0.581262 0.371466
1766983184.499814 30.877562 -59.038502 75.219864 0.632385 0.350372 -0.581918 0.372425
1766983184.599895 32.545570 -60.026955 75.237602 0.631464 0.352450 -0.581303 0.372988
1766983184.699997 34.215286 -61.012817 75.255318 0.630864 0.354415 -0.580289 0.373719
1766983184.799840 35.892689 -61.989693 75.275169 0.630180 0.355233 -0.580070 0.374435
1766983184.899915 37.597374 -62.970638 75.289322 0.629832 0.355801 -0.580024 0.374552
1766983184.999999 39.319378 -63.959049 75.299255 0.629539 0.357203 -0.579622 0.374334
1766983185.099858 41.005219 -64.964333 75.304863 0.629276 0.358289 -0.579368 0.374129
1766983185.199953 42.699001 -65.946602 75.314163 0.629315 0.357858 -0.580108 0.373329
1766983185.299793 44.406555 -66.926338 75.326027 0.627789 0.357132 -0.582088 0.373511
1766983185.399882 46.066097 -67.913681 75.328613 0.625861 0.357682 -0.583241 0.374422
1766983185.499977 47.747635 -68.871132 75.325256 0.625819 0.357953 -0.583463 0.373887
1766983185.599815 49.475929 -69.838081 75.326561 0.627019 0.359061 -0.582637 0.372098
1766983185.699910 51.180588 -70.794312 75.324104 0.628184 0.359073 -0.582200 0.370802
1766983185.799882 52.872688 -71.748344 75.318336 0.628911 0.358230 -0.582344 0.370160
1766983185.899971 54.555576 -72.729599 75.313019 0.629220 0.357502 -0.582414 0.370228
1766983185.999800 56.222965 -73.686531 75.315758 0.629771 0.356482 -0.582857 0.369578
1766983186.099890 57.904457 -74.655167 75.314240 0.632121 0.356394 -0.581774 0.367350
1766983186.199970 59.605762 -75.604385 75.315369 0.634469 0.356300 -0.580522 0.365368
1766983186.299817 61.325108 -76.556679 75.324745 0.636142 0.356024 -0.579645 0.364117
1766983186.399924 63.029636 -77.544670 75.334328 0.636720 0.355230 -0.579635 0.363899
1766983186.499895 64.708153 -78.503265 75.352936 0.636126 0.354042 -0.580865 0.364135
1766983186.599973 66.381027 -79.447342 75.371269 0.638750 0.355086 -0.578565 0.362182
1766983186.699803 68.079605 -80.401840 75.383858 0.651395 0.362262 -0.564634 0.354456
1766983186.799890 69.776077 -81.395905 75.396141 0.664652 0.369745 -0.548187 0.347874
1766983186.899999 71.471046 -82.382912 75.416672 0.672883 0.374710 -0.537036 0.344112
1766983186.999839 73.152229 -83.377846 75.435226 0.681028 0.379961 -0.525530 0.340073
1766983187.099918 74.804558 -84.375427 75.454163 0.685719 0.384669 -0.517799 0.337199
1766983187.199997 76.477333 -85.421432 75.479347 0.688642 0.389215 -0.512837 0.333589
1766983187.299844 78.137978 -86.437523 75.511497 0.692707 0.393472 -0.507829 0.327790
1766983187.399949 79.738632 -87.474823 75.541656 0.696999 0.397628 -0.501571 0.323281
1766983187.499787 81.350380 -88.528671 75.569237 0.701900 0.400424 -0.495189 0.319037
1766983187.599879 82.965706 -89.613754 75.587746 0.707027 0.400307 -0.490406 0.315230
1766983187.699949 84.583969 -90.745483 75.607666 0.710765 0.399311 -0.487928 0.311913
1766983187.799778 86.147629 -91.869576 75.617599 0.714536 0.397431 -0.486772 0.307472
1766983187.899885 87.724525 -93.014854 75.622482 0.716433 0.394757 -0.488398 0.303905
1766983187.999988 89.268127 -94.166649 75.621162 0.718698 0.390386 -0.491595 0.299010
1766983188.099837 90.826195 -95.322456 75.619972 0.720646 0.384858 -0.495961 0.294239
1766983188.199924 92.346863 -96.534393 75.610672 0.726995 0.380445 -0.495528 0.284940
1766983188.299885 93.843521 -97.725288 75.605064 0.733443 0.372913 -0.496536 0.276495
1766983188.399975 95.323402 -98.954079 75.592522 0.739978 0.364763 -0.497339 0.268393
1766983188.499818 96.808090 -100.206635 75.571312 0.745662 0.355018 -0.499420 0.261782
1766983188.599896 98.259720 -101.503006 75.552475 0.751501 0.345510 -0.500962 0.254765
1766983188.699988 99.676575 -102.800545 75.542053 0.755354 0.336341 -0.504757 0.248063
1766983188.799833 101.105270 -104.127403 75.540161 0.759643 0.328876 -0.507535 0.239147
1766983188.899925 102.490410 -105.475113 75.540825 0.764323 0.320698 -0.509466 0.231099
1766983188.999890 103.847145 -106.839607 75.545334 0.769580 0.309993 -0.510548 0.225812
1766983189.099984 105.178444 -108.255562 75.542320 0.775066 0.298843 -0.510671 0.221767
1766983189.199831 106.512878 -109.697960 75.552536 0.778283 0.289670 -0.512768 0.217798
1766983189.299916 107.811676 -111.135681 75.572975 0.781087 0.281331 -0.515210 0.212873
1766983189.399886 109.076653 -112.624733 75.607506 0.783454 0.271406 -0.518491 0.209057
1766983189.499980 110.311226 -114.146477 75.659744 0.788148 0.262532 -0.517995 0.203913
1766983189.599802 111.492218 -115.684647 75.721931 0.791934 0.252949 -0.518897 0.199005
1766983189.699878 112.663521 -117.220947 75.810242 0.794784 0.244852 -0.520391 0.193804
1766983189.799979 113.772850 -118.818169 75.898399 0.797496 0.238648 -0.520707 0.189503
1766983189.899810 114.866997 -120.454590 75.994446 0.799839 0.231230 -0.521214 0.187421
1766983189.999884 115.911018 -122.065285 76.096481 0.801009 0.223387 -0.523373 0.185911
1766983190.099965 116.912560 -123.731033 76.183571 0.801526 0.215640 -0.525525 0.186758
1766983190.199812 117.890839 -125.404297 76.261383 0.799805 0.208135 -0.530751 0.187868
1766983190.299901 118.855843 -127.101097 76.331940 0.797864 0.203545 -0.535873 0.186607
1766983190.399975 119.786835 -128.780502 76.396263 0.795793 0.200919 -0.540672 0.184444
1766983190.499815 120.650009 -130.467270 76.452057 0.795327 0.199505 -0.543257 0.180345
1766983190.599903 121.527306 -132.159210 76.505753 0.792552 0.198585 -0.548607 0.177355
1766983190.699990 122.353607 -133.847336 76.531845 0.790658 0.197570 -0.552967 0.173360
1766983190.799833 123.154755 -135.552933 76.551338 0.790322 0.197018 -0.555289 0.168015
1766983190.899927 123.954308 -137.278152 76.559242 0.787178 0.194050 -0.561734 0.164774
1766983190.999896 124.725662 -139.015503 76.550507 0.785107 0.190442 -0.566590 0.162215
1766983191.099987 125.492577 -140.741165 76.518417 0.781607 0.185609 -0.573160 0.161637
1766983191.199819 126.241280 -142.489456 76.480255 0.777558 0.178452 -0.580943 0.161439
1766983191.299921 126.935898 -144.270248 76.433327 0.777287 0.172708 -0.583703 0.159020
1766983191.399891 127.625992 -146.073288 76.383835 0.779153 0.169190 -0.583360 0.154875
1766983191.499984 128.294464 -147.854340 76.344543 0.781226 0.166159 -0.582855 0.149526
1766983191.599825 128.959976 -149.636322 76.301903 0.784080 0.162229 -0.581727 0.143155
1766983191.699909 129.591782 -151.401489 76.267097 0.785871 0.156874 -0.581892 0.138562
1766983191.799981 130.176422 -153.179184 76.228767 0.787647 0.148251 -0.582508 0.135349
1766983191.899831 130.796753 -154.991150 76.196198 0.786306 0.137571 -0.587235 0.133986
1766983191.999936 131.374130 -156.848038 76.148102 0.785821 0.128219 -0.590561 0.131464
1766983192.099880 131.917084 -158.685196 76.098007 0.789371 0.120941 -0.588502 0.126225
1766983192.199975 132.449097 -160.515961 76.054985 0.794068 0.115605 -0.584429 0.120560
1766983192.299803 132.950226 -162.369537 76.020866 0.797677 0.110765 -0.581461 0.115520
1766983192.399894 133.436462 -164.230331 75.995430 0.800818 0.104821 -0.579068 0.111280
1766983192.499981 133.892258 -166.065613 75.986115 0.804950 0.098957 -0.575225 0.106669
1766983192.599810 134.304031 -167.931808 75.975929 0.806975 0.094171 -0.574005 0.102182
1766983192.699897 134.686142 -169.803818 75.971786 0.806967 0.089929 -0.575180 0.099424
1766983192.799987 135.030365 -171.666168 75.964897 0.807978 0.082939 -0.575065 0.097948
1766983192.899826 135.355621 -173.526321 75.968956 0.807600 0.075979 -0.576380 0.098970
1766983192.999908 135.667038 -175.407990 75.989792 0.806468 0.068731 -0.578790 0.099436
1766983193.099880 135.927719 -177.314667 76.009712 0.807859 0.062933 -0.577753 0.098007
1766983193.199984 136.165466 -179.192352 76.031090 0.809335 0.060038 -0.576495 0.095005
1766983193.299808 136.374939 -181.093750 76.054886 0.810495 0.057338 -0.575707 0.091490
1766983193.399899 136.569763 -182.992615 76.088844 0.811790 0.054620 -0.574777 0.087432
1766983193.499983 136.738190 -184.867950 76.125015 0.811622 0.052269 -0.575864 0.083175
1766983193.599812 136.872345 -186.755997 76.156868 0.811782 0.049290 -0.576505 0.078885
1766983193.699900 136.971512 -188.658829 76.175827 0.811675 0.044349 -0.577623 0.074621
1766983193.799991 137.027908 -190.575378 76.184013 0.804339 0.038515 -0.588675 0.070830
1766983193.899827 137.054504 -192.508865 76.210297 0.799404 0.034349 -0.596287 0.064925
1766983193.999920 137.073486 -194.425888 76.257210 0.802390 0.031716 -0.593389 0.055263
1766983194.099893 137.098633 -196.318375 76.310463 0.805293 0.028538 -0.590475 0.045029
1766983194.199981 137.112534 -198.210968 76.354820 0.805610 0.022810 -0.590894 0.036275
1766983194.299829 137.089172 -200.104691 76.398376 0.806949 0.016863 -0.589720 0.027920
1766983194.399921 137.037735 -202.023361 76.433647 0.809607 0.008770 -0.586549 0.020500
1766983194.499886 136.960052 -203.935089 76.462448 0.814188 -0.001441 -0.580460 0.012706
1766983194.599977 136.845322 -205.842834 76.491165 0.817824 -0.008795 -0.575389 0.003774
1766983194.699815 136.727570 -207.725204 76.516190 0.818991 -0.016799 -0.573525 -0.006406
1766983194.799904 136.572037 -209.610916 76.528381 0.817749 -0.024482 -0.574850 -0.015294
1766983194.899882 136.376205 -211.522888 76.537842 -0.818126 0.034666 0.573475 0.024372
1766983194.999980 136.133072 -213.432495 76.562843 -0.816071 0.044728 0.575319 0.032167
1766983195.099816 135.882614 -215.370468 76.567940 -0.812210 0.054303 0.579530 0.038864
1766983195.199908 135.607025 -217.280670 76.571289 0.810488 -0.064357 -0.580475 -0.044912
1766983195.299995 135.281311 -219.167831 76.591141 0.810454 -0.073638 -0.579076 -0.049113
1766983195.399839 134.915390 -221.022995 76.623116 0.809857 -0.082437 -0.578337 -0.053506
1766983195.499928 134.530838 -222.873703 76.664017 0.808370 -0.088291 -0.579065 -0.058526
1766983195.599887 134.111374 -224.709930 76.705750 0.806416 -0.092873 -0.580551 -0.063474
1766983195.699973 133.672562 -226.565720 76.752129 0.807098 -0.100142 -0.578042 -0.066567
1766983195.799809 133.219528 -228.425461 76.790306 0.808994 -0.107959 -0.573678 -0.069046
1766983195.899907 132.746765 -230.282425 76.813866 0.807529 -0.113952 -0.574297 -0.071376
1766983195.999877 132.248047 -232.118515 76.836105 0.802822 -0.119486 -0.579410 -0.074056
1766983196.099978 131.679993 -233.943756 76.847519 0.802063 -0.124321 -0.579320 -0.075013
1766983196.199825 131.109818 -235.741882 76.853523 0.802237 -0.128034 -0.578174 -0.075751
1766983196.299908 130.517014 -237.518280 76.852219 0.800415 -0.129546 -0.580177 -0.077120
1766983196.399993 129.883926 -239.289398 76.850136 0.798989 -0.131303 -0.581453 -0.079300
1766983196.499831 129.223770 -241.040909 76.848404 0.799994 -0.132626 -0.579519 -0.081104
1766983196.599919 128.543564 -242.786011 76.841125 0.797860 -0.132449 -0.582272 -0.082683
1766983196.699876 127.831474 -244.529892 76.812874 0.794609 -0.133023 -0.586268 -0.084801
1766983196.799967 127.097939 -246.280075 76.784370 0.790545 -0.132831 -0.591461 -0.086996
1766983196.899798 126.359764 -248.019043 76.757401 0.789211 -0.133335 -0.592701 -0.089849
1766983196.999885 125.591263 -249.734634 76.729698 0.789699 -0.135231 -0.591021 -0.093715
1766983197.099966 124.804901 -251.466064 76.702705 0.789145 -0.136118 -0.591010 -0.097107
1766983197.199813 123.989235 -253.193802 76.669006 0.790889 -0.139242 -0.587566 -0.099359
1766983197.299896 123.131538 -254.916992 76.621567 0.792102 -0.144478 -0.584359 -0.101121
1766983197.399980 122.273651 -256.660858 76.566360 0.791276 -0.149795 -0.583799 -0.103067
1766983197.499815 121.411789 -258.352783 76.510124 0.789069 -0.155653 -0.584525 -0.107115
1766983197.599908 120.514610 -260.055786 76.459053 0.788627 -0.160127 -0.583197 -0.110941
1766983197.699879 119.601357 -261.755737 76.409103 0.789335 -0.163516 -0.580517 -0.114941
1766983197.799969 118.651535 -263.460815 76.359467 0.791394 -0.168362 -0.575417 -0.119350
1766983197.899818 117.717957 -265.141174 76.304436 0.793551 -0.174950 -0.569470 -0.123989
1766983197.999900 116.713593 -266.835876 76.242401 0.795539 -0.182691 -0.563283 -0.128269
1766983198.099992 115.691879 -268.505066 76.178314 0.797960 -0.192194 -0.555899 -0.131518
1766983198.199824 114.649223 -270.170197 76.109146 0.799064 -0.202224 -0.549976 -0.134640
1766983198.299925 113.575546 -271.818329 76.035614 0.796508 -0.213083 -0.549072 -0.136716
1766983198.399898 112.481880 -273.436829 75.970284 0.792446 -0.222357 -0.550488 -0.139819
1766983198.499980 111.332336 -275.080719 75.903740 0.793267 -0.229876 -0.545138 -0.143905
1766983198.599837 110.166298 -276.701508 75.855698 0.793492 -0.236255 -0.540672 -0.149092
1766983198.699916 108.948769 -278.321869 75.801102 0.794757 -0.244248 -0.534309 -0.152377
1766983198.799888 107.700874 -279.915924 75.748970 0.795064 -0.254072 -0.528604 -0.154595
1766983198.899992 106.434128 -281.488495 75.698006 0.790259 -0.264187 -0.530019 -0.157400
1766983198.999852 105.133110 -283.060944 75.661461 0.784563 -0.273622 -0.532339 -0.161883
1766983199.099939 103.791786 -284.606110 75.627441 0.780406 -0.281436 -0.532827 -0.166900
1766983199.199788 102.425735 -286.135895 75.603844 0.777701 -0.288365 -0.531135 -0.172982
1766983199.299883 101.021629 -287.643585 75.594322 0.774147 -0.293500 -0.531465 -0.179160
1766983199.399980 99.578430 -289.134094 75.585144 0.771005 -0.300123 -0.530914 -0.183323
1766983199.499838 98.114304 -290.608612 75.579712 0.769566 -0.308924 -0.526842 -0.186470
1766983199.599930 96.636665 -292.053680 75.575966 0.768925 -0.317586 -0.521621 -0.189222
1766983199.699783 95.126160 -293.486023 75.574142 0.770786 -0.326574 -0.512918 -0.190143
1766983199.799998 93.596062 -294.889343 75.579285 0.770318 -0.332350 -0.508511 -0.193830
1766983199.899831 92.034370 -296.253967 75.589447 0.768726 -0.334445 -0.506869 -0.200723
1766983199.999921 90.403641 -297.614624 75.612442 0.766857 -0.335674 -0.506074 -0.207709
1766983200.099877 88.762306 -298.921844 75.633301 0.763064 -0.339048 -0.507689 -0.212205
1766983200.199950 87.080811 -300.232330 75.640251 0.758808 -0.344637 -0.509554 -0.213985
1766983200.299783 85.385529 -301.528931 75.633446 0.754851 -0.349260 -0.510971 -0.217084
1766983200.399892 83.672668 -302.791565 75.639214 0.753373 -0.353145 -0.509031 -0.220466
1766983200.499990 81.892723 -304.051849 75.644119 0.753173 -0.358010 -0.504936 -0.222710
1766983200.599817 80.123428 -305.249176 75.636383 0.751616 -0.361770 -0.503372 -0.225415
1766983200.699919 78.320526 -306.434021 75.627228 0.749118 -0.362909 -0.503668 -0.231165
1766983200.799875 76.514984 -307.590668 75.626816 0.746445 -0.364010 -0.504010 -0.237256
1766983200.899969 74.665932 -308.749084 75.614113 0.744103 -0.364234 -0.504148 -0.243885
1766983200.999810 72.808899 -309.868622 75.594276 -0.742164 0.365520 0.503204 0.249747
1766983201.099894 70.923332 -310.965820 75.566635 -0.742131 0.371075 0.498157 0.251765
1766983201.199998 69.036827 -312.027740 75.522804 -0.741648 0.378502 0.492750 0.252768
1766983201.299834 67.137680 -313.089966 75.460678 0.740990 -0.388120 -0.486293 -0.252617
1766983201.399928 65.208229 -314.135345 75.377899 0.738356 -0.398660 -0.482332 -0.251510
1766983201.499894 63.260422 -315.156952 75.293457 0.733092 -0.405616 -0.483306 -0.253903
1766983201.599990 61.283367 -316.137970 75.211311 0.732504 -0.410928 -0.478431 -0.256280
1766983201.699825 59.282829 -317.100769 75.123741 0.733195 -0.415546 -0.472010 -0.258754
1766983201.799922 57.258114 -318.026031 75.030350 0.733407 -0.421465 -0.465433 -0.260486
1766983201.899884 55.247395 -318.899261 74.931236 0.729766 -0.428549 -0.462593 -0.264186
1766983201.999967 53.220089 -319.761993 74.821442 0.723462 -0.434517 -0.463794 -0.269617
1766983202.099798 51.178387 -320.597961 74.702492 0.720827 -0.445360 -0.458204 -0.268536
1766983202.199883 49.113144 -321.374512 74.587631 0.715955 -0.457097 -0.454499 -0.268144
1766983202.299976 47.011944 -322.105164 74.481430 0.712845 -0.463772 -0.450317 -0.271997
1766983202.399807 44.913864 -322.796692 74.398216 0.711356 -0.469967 -0.443730 -0.276055
1766983202.499905 42.781502 -323.450470 74.327293 0.706281 -0.477991 -0.440799 -0.279979
1766983202.599883 40.599007 -324.042023 74.251183 0.700144 -0.488180 -0.438461 -0.281479
1766983202.699956 38.408390 -324.600159 74.192917 0.693430 -0.497426 -0.437780 -0.282970
1766983202.799814 36.221272 -325.106476 74.141228 0.687061 -0.505496 -0.436905 -0.285544
1766983202.899911 34.057129 -325.559906 74.110344 0.680549 -0.511727 -0.437247 -0.289486
1766983202.999876 31.848232 -325.980316 74.092598 0.674411 -0.517023 -0.437005 -0.294761
1766983203.099968 29.624203 -326.355011 74.077881 0.670243 -0.522966 -0.433566 -0.298833
1766983203.199811 27.410748 -326.681580 74.063492 0.663998 -0.529375 -0.431677 -0.304178
1766983203.299904 25.169264 -326.955536 74.061882 0.655175 -0.534348 -0.433570 -0.311825
1766983203.399987 22.907679 -327.202728 74.074875 0.648487 -0.540712 -0.431482 -0.317677
1766983203.499840 20.635031 -327.386475 74.092285 0.643813 -0.548533 -0.425325 -0.322048
