# timestamp tx ty tz qx qy qz qw
1766983215.084888 -212.792526 -244.267220 72.639751 0.000000 0.000000 0.000000 1.000000
1766983215.284888 -216.772894 -242.683443 72.540678 0.000000 0.000000 0.000000 1.000000
1766983215.484888 -220.763496 -241.099667 72.505601 0.000000 0.000000 0.000000 1.000000
1766983215.684888 -224.743867 -239.504818 72.526523 0.000000 0.000000 0.000000 1.000000
1766983215.884888 -228.744703 -237.921044 72.593440 0.000000 0.000000 0.000000 1.000000
1766983216.084888 -232.735308 -236.337271 72.709355 0.000000 0.000000 0.000000 1.000000
1766983216.284888 -236.746378 -234.786722 72.849265 0.000000 0.000000 0.000000 1.000000
1766983216.484888 -240.747216 -233.225098 72.992173 0.000000 0.000000 0.000000 1.000000
1766983216.684888 -244.748053 -231.685622 73.134077 0.000000 0.000000 0.000000 1.000000
1766983216.884888 -248.748888 -230.157218 73.242978 0.000000 0.000000 0.000000 1.000000
1766983217.084888 -252.749722 -228.617738 73.336876 0.000000 0.000000 0.000000 1.000000
1766983217.284888 -256.760786 -227.078256 73.393772 0.000000 0.000000 0.000000 1.000000
1766983217.484888 -260.771848 -225.527696 73.425664 0.000000 0.000000 0.000000 1.000000
1766983217.684888 -264.782908 -223.966060 73.436554 0.000000 0.000000 0.000000 1.000000
1766983217.884888 -268.804198 -222.382272 73.436442 0.000000 0.000000 0.000000 1.000000
1766983218.084888 -272.825489 -220.776334 73.456327 0.000000 0.000000 0.000000 1.000000
1766983218.284888 -276.867242 -219.137170 73.480210 0.000000 0.000000 0.000000 1.000000
1766983218.484888 -280.898764 -217.475856 73.536091 0.000000 0.000000 0.000000 1.000000
1766983218.684888 -284.950751 -215.770242 73.636970 0.000000 0.000000 0.000000 1.000000
1766983218.884888 -289.002737 -214.064628 73.758845 0.000000 0.000000 0.000000 1.000000
1766983219.084888 -293.054723 -212.336863 73.894718 0.000000 0.000000 0.000000 1.000000
1766983219.284888 -297.106709 -210.598023 74.041589 0.000000 0.000000 0.000000 1.000000
1766983219.484888 -301.158693 -208.848105 74.165457 0.000000 0.000000 0.000000 1.000000
1766983219.684888 -305.200440 -207.087110 74.228323 0.000000 0.000000 0.000000 1.000000
1766983219.884888 -309.231952 -205.315037 74.243186 0.000000 0.000000 0.000000 1.000000
1766983220.084888 -313.242994 -203.498663 74.210049 0.000000 0.000000 0.000000 1.000000
1766983220.284888 -317.233567 -201.626911 74.123912 0.000000 0.000000 0.000000 1.000000
1766983220.484888 -321.193441 -199.666560 74.058776 0.000000 0.000000 0.000000 1.000000
1766983220.684888 -325.132851 -197.573312 74.087642 0.000000 0.000000 0.000000 1.000000
1766983220.884888 -329.010865 -195.358242 74.151511 0.000000 0.000000 0.000000 1.000000
1766983221.084888 -332.837714 -193.021347 74.220385 0.000000 0.000000 0.000000 1.000000
1766983221.284888 -336.592932 -190.562628 74.277262 0.000000 0.000000 0.000000 1.000000
1766983221.484888 -340.256054 -187.959936 74.324145 0.000000 0.000000 0.000000 1.000000
1766983221.684888 -343.816847 -185.213271 74.360035 0.000000 0.000000 0.000000 1.000000
1766983221.884888 -347.254847 -182.322633 74.385933 0.000000 0.000000 0.000000 1.000000
1766983222.084888 -350.570053 -179.310173 74.382837 0.000000 0.000000 0.000000 1.000000
1766983222.284888 -353.731770 -176.164816 74.386751 0.000000 0.000000 0.000000 1.000000
1766983222.484888 -356.729765 -172.864414 74.402675 0.000000 0.000000 0.000000 1.000000
1766983222.684888 -359.553808 -169.442191 74.448609 0.000000 0.000000 0.000000 1.000000
1766983222.884888 -362.193666 -165.909224 74.503553 0.000000 0.000000 0.000000 1.000000
1766983223.084888 -364.659572 -162.287661 74.573506 0.000000 0.000000 0.000000 1.000000
1766983223.284888 -366.971990 -158.588577 74.648467 0.000000 0.000000 0.000000 1.000000
1766983223.484888 -369.130921 -154.834122 74.730435 0.000000 0.000000 0.000000 1.000000
1766983223.684888 -371.167062 -151.035369 74.810409 0.000000 0.000000 0.000000 1.000000
1766983223.884888 -373.080415 -147.181245 74.911388 0.000000 0.000000 0.000000 1.000000
1766983224.084888 -374.850514 -143.260676 75.050374 0.000000 0.000000 0.000000 1.000000
1766983224.284888 -376.508057 -139.306884 75.194364 0.000000 0.000000 0.000000 1.000000
1766983224.484888 -378.053043 -135.319871 75.354359 0.000000 0.000000 0.000000 1.000000
1766983224.584888 -378.779491 -133.304215 75.435359 0.000000 0.000000 0.000000 1.000000
1766983224.784888 -380.140294 -129.272906 75.594361 0.000000 0.000000 0.000000 1.000000
1766983224.984888 -381.368076 -125.219450 75.760369 0.000000 0.000000 0.000000 1.000000
1766983225.184888 -382.473069 -121.154922 75.923382 0.000000 0.000000 0.000000 1.000000
1766983225.384888 -383.465506 -117.090396 76.067399 0.000000 0.000000 0.000000 1.000000
1766983225.584888 -384.345384 -113.014797 76.177420 0.000000 0.000000 0.000000 1.000000
1766983225.784888 -385.122934 -108.950274 76.200444 0.000000 0.000000 0.000000 1.000000
1766983225.984888 -385.777694 -104.885754 76.175473 0.000000 0.000000 0.000000 1.000000
1766983226.184888 -386.340360 -100.821235 76.115505 0.000000 0.000000 0.000000 1.000000
1766983226.384888 -386.800700 -96.745643 76.001540 0.000000 0.000000 0.000000 1.000000
1766983226.584888 -387.168946 -92.658978 75.842579 0.000000 0.000000 0.000000 1.000000
1766983226.784888 -387.424634 -88.550166 75.658622 0.000000 0.000000 0.000000 1.000000
1766983226.984888 -387.557534 -84.430282 75.461670 0.000000 0.000000 0.000000 1.000000
1766983227.184888 -387.567647 -80.288252 75.273723 0.000000 0.000000 0.000000 1.000000
1766983227.284888 -387.516426 -78.217239 75.175752 0.000000 0.000000 0.000000 1.000000
1766983227.484888 -387.311662 -74.064140 75.005814 0.000000 0.000000 0.000000 1.000000
1766983227.684888 -386.953415 -69.899971 74.859883 0.000000 0.000000 0.000000 1.000000
1766983227.884888 -386.431455 -65.746881 74.746959 0.000000 0.000000 0.000000 1.000000
1766983228.084888 -385.725316 -61.604872 74.666044 0.000000 0.000000 0.000000 1.000000
1766983228.284888 -384.855466 -57.485017 74.638135 0.000000 0.000000 0.000000 1.000000
1766983228.484888 -383.811673 -53.398392 74.678233 0.000000 0.000000 0.000000 1.000000
1766983228.684888 -382.614398 -49.344996 74.714338 0.000000 0.000000 0.000000 1.000000
1766983228.884888 -381.304569 -45.335902 74.738446 0.000000 0.000000 0.000000 1.000000
1766983229.084888 -379.861721 -41.360036 74.754560 0.000000 0.000000 0.000000 1.000000
1766983229.284888 -378.296089 -37.417398 74.769677 0.000000 0.000000 0.000000 1.000000
1766983229.484888 -376.617905 -33.519063 74.805798 0.000000 0.000000 0.000000 1.000000
1766983229.684888 -374.837401 -29.653954 74.854922 0.000000 0.000000 0.000000 1.000000
1766983229.884888 -372.934111 -25.833148 74.874050 0.000000 0.000000 0.000000 1.000000
1766983230.084888 -370.918269 -22.056644 74.900182 0.000000 0.000000 0.000000 1.000000
1766983230.284888 -368.789872 -18.313368 74.903317 0.000000 0.000000 0.000000 1.000000
1766983230.484888 -366.548923 -14.636544 74.876456 0.000000 0.000000 0.000000 1.000000
1766983230.584888 -365.382403 -12.809207 74.854527 0.000000 0.000000 0.000000 1.000000
1766983230.784888 -362.947043 -9.232062 74.796672 0.000000 0.000000 0.000000 1.000000
1766983230.984888 -360.358205 -5.743519 74.748823 0.000000 0.000000 0.000000 1.000000
1766983231.184888 -357.646583 -2.343578 74.700978 0.000000 0.000000 0.000000 1.000000
1766983231.384888 -354.801945 0.967760 74.657137 0.000000 0.000000 0.000000 1.000000
1766983231.584888 -351.834525 4.168347 74.601300 0.000000 0.000000 0.000000 1.000000
1766983231.684888 -350.320120 5.729878 74.576382 0.000000 0.000000 0.000000 1.000000
1766983231.784888 -348.764786 7.258183 74.544466 0.000000 0.000000 0.000000 1.000000
1766983231.984888 -345.582498 10.237267 74.496635 0.000000 0.000000 0.000000 1.000000
1766983232.184888 -342.308125 13.083450 74.458806 0.000000 0.000000 0.000000 1.000000
1766983232.384888 -338.941665 15.829958 74.421979 0.000000 0.000000 0.000000 1.000000
1766983232.584888 -335.503585 18.432490 74.391154 0.000000 0.000000 0.000000 1.000000
1766983232.684888 -333.753850 19.694994 74.379242 0.000000 0.000000 0.000000 1.000000
1766983232.784888 -331.983652 20.913197 74.374330 0.000000 0.000000 0.000000 1.000000
1766983232.984888 -328.402329 23.272079 74.349507 0.000000 0.000000 0.000000 1.000000
1766983233.184888 -324.749388 25.486987 74.360686 0.000000 0.000000 0.000000 1.000000
1766983233.384888 -321.024827 27.546845 74.408866 0.000000 0.000000 0.000000 1.000000
1766983233.484888 -319.152316 28.521399 74.432955 0.000000 0.000000 0.000000 1.000000
1766983233.584888 -317.269573 29.462729 74.454045 0.000000 0.000000 0.000000 1.000000
1766983233.884888 -311.549727 32.065219 74.529314 0.000000 0.000000 0.000000 1.000000
1766983233.984888 -309.626059 32.873649 74.550403 0.000000 0.000000 0.000000 1.000000
1766983234.184888 -305.778727 34.368686 74.586581 0.000000 0.000000 0.000000 1.000000
1766983234.284888 -303.844830 35.066368 74.603670 0.000000 0.000000 0.000000 1.000000
1766983234.384888 -301.910932 35.741900 74.603758 0.000000 0.000000 0.000000 1.000000
1766983234.484888 -299.987268 36.373132 74.600845 0.000000 0.000000 0.000000 1.000000
1766983234.584888 -298.053372 36.971140 74.586932 0.000000 0.000000 0.000000 1.000000
1766983234.684888 -296.119477 37.535923 74.572019 0.000000 0.000000 0.000000 1.000000
1766983234.784888 -294.185582 38.056406 74.549105 0.000000 0.000000 0.000000 1.000000
1766983234.884888 -292.251689 38.554741 74.542191 0.000000 0.000000 0.000000 1.000000
1766983235.084888 -288.394137 39.429585 74.529361 0.000000 0.000000 0.000000 1.000000
1766983235.284888 -284.546821 40.171532 74.517529 0.000000 0.000000 0.000000 1.000000
1766983235.484888 -280.730204 40.802731 74.505694 0.000000 0.000000 0.000000 1.000000
1766983235.584888 -278.827012 41.068493 74.505776 0.000000 0.000000 0.000000 1.000000
1766983235.684888 -276.934054 41.301032 74.501857 0.000000 0.000000 0.000000 1.000000
1766983235.884888 -273.158371 41.688584 74.510017 0.000000 0.000000 0.000000 1.000000
1766983235.984888 -271.275647 41.843599 74.518096 0.000000 0.000000 0.000000 1.000000
1766983236.184888 -267.540897 42.087180 74.551252 0.000000 0.000000 0.000000 1.000000
1766983236.284888 -265.678639 42.175746 74.563329 0.000000 0.000000 0.000000 1.000000
1766983236.484888 -261.974586 42.286430 74.554482 0.000000 0.000000 0.000000 1.000000
1766983236.584888 -260.132793 42.308547 74.553557 0.000000 0.000000 0.000000 1.000000
1766983236.684888 -258.280768 42.319590 74.566632 0.000000 0.000000 0.000000 1.000000
1766983236.784888 -256.438976 42.297408 74.578707 0.000000 0.000000 0.000000 1.000000
1766983236.884888 -254.607416 42.253077 74.591780 0.000000 0.000000 0.000000 1.000000
1766983236.984888 -252.765624 42.197671 74.597854 0.000000 0.000000 0.000000 1.000000
1766983237.184888 -249.112736 42.042560 74.555999 0.000000 0.000000 0.000000 1.000000
1766983237.384888 -245.459848 41.821000 74.492142 0.000000 0.000000 0.000000 1.000000
1766983237.584888 -241.817191 41.544066 74.402282 0.000000 0.000000 0.000000 1.000000
1766983237.784888 -238.164302 41.189608 74.255422 0.000000 0.000000 0.000000 1.000000
1766983237.984888 -234.521646 40.768701 74.101560 0.000000 0.000000 0.000000 1.000000
1766983238.184888 -230.858527 40.259196 73.975697 0.000000 0.000000 0.000000 1.000000
1766983238.384888 -227.185180 39.650017 73.888832 0.000000 0.000000 0.000000 1.000000
1766983238.584888 -223.511834 38.941165 73.813966 0.000000 0.000000 0.000000 1.000000
1766983238.784888 -219.848722 38.132639 73.752098 0.000000 0.000000 0.000000 1.000000
1766983238.984888 -216.175379 37.202290 73.699229 0.000000 0.000000 0.000000 1.000000
1766983239.184888 -212.522504 36.139043 73.701358 0.000000 0.000000 0.000000 1.000000
1766983239.384888 -208.879864 34.965048 73.760485 0.000000 0.000000 0.000000 1.000000
1766983239.584888 -205.257692 33.669231 73.870610 0.000000 0.000000 0.000000 1.000000
1766983239.784888 -201.645753 32.273740 74.009732 0.000000 0.000000 0.000000 1.000000
1766983239.884888 -199.855131 31.553845 74.072792 0.000000 0.000000 0.000000 1.000000
1766983240.084888 -196.294353 30.047606 74.190910 0.000000 0.000000 0.000000 1.000000
1766983240.284888 -192.754037 28.474919 74.247025 0.000000 0.000000 0.000000 1.000000
1766983240.684888 -185.765492 25.207723 74.307246 0.000000 0.000000 0.000000 1.000000
1766983240.784888 -184.036261 24.366006 74.300300 0.000000 0.000000 0.000000 1.000000
1766983240.984888 -180.577799 22.649348 74.254405 0.000000 0.000000 0.000000 1.000000
1766983241.184888 -177.129567 20.899466 74.168507 0.000000 0.000000 0.000000 1.000000
1766983241.384888 -173.691565 19.127434 73.989607 0.000000 0.000000 0.000000 1.000000
1766983241.584888 -170.253562 17.322179 73.785705 0.000000 0.000000 0.000000 1.000000
